forecast_date,target,target_end_date,location,type,quantile,value
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.01,3779.652355298
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.025,3970.206219249
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.05,4172.703273086
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.1,4442.009751182
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.15,4679.542805869
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.2,4888.231501966
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.25,5088.182233814
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.3,5292.160286487
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.35,5489.129409284
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.4,5680.400937746
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.45,5888.799742639
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.5,6112.355007616
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.55,6347.869185838
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.6,6594.774192205
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.65,6862.380322346
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.7,7175.414781715
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.75,7494.70101327
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.8,7924.95153909
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.85,8458.78262511
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.9,9147.39703423
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.95,10362.34018951
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.975,11442.89387984
2020-07-27,5 wk ahead inc death,2020-08-29,US,quantile,0.99,12479.3153361
2020-07-27,5 wk ahead inc death,2020-08-29,US,point,,6836.522799795
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.01,168088.878332
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.025,169005.148009
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.05,170054.467621
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.1,171430.534962
